,date,open,close,high,low,volume,code
0,2017-10-30 10:05,4.5,4.47,4.51,4.47,1696.0,601188
1,2017-10-30 10:10,4.47,4.49,4.5,4.47,1303.0,601188
2,2017-10-30 10:15,4.49,4.48,4.5,4.48,627.0,601188
3,2017-10-30 10:20,4.48,4.48,4.49,4.48,305.0,601188
4,2017-10-30 10:25,4.48,4.48,4.49,4.48,1113.0,601188
5,2017-10-30 10:30,4.49,4.47,4.49,4.47,590.0,601188
6,2017-10-30 10:35,4.47,4.48,4.48,4.47,365.0,601188
7,2017-10-30 10:40,4.48,4.48,4.49,4.48,501.0,601188
8,2017-10-30 10:45,4.48,4.48,4.49,4.48,336.0,601188
9,2017-10-30 10:50,4.48,4.48,4.48,4.47,1223.0,601188
10,2017-10-30 10:55,4.48,4.48,4.48,4.47,302.0,601188
11,2017-10-30 11:00,4.48,4.47,4.48,4.47,396.0,601188
12,2017-10-30 11:05,4.47,4.48,4.49,4.47,476.0,601188
13,2017-10-30 11:10,4.48,4.47,4.49,4.47,399.0,601188
14,2017-11-17 14:55,4.33,4.33,4.33,4.32,559.0,601188
15,2017-11-17 15:00,4.33,4.34,4.35,4.33,1516.0,601188
16,2017-11-20 09:35,4.31,4.3,4.34,4.3,910.0,601188
17,2017-11-20 09:40,4.3,4.07,4.3,4.0,3489.0,601188
18,2017-11-20 09:45,4.08,4.19,4.19,4.07,1775.0,601188
19,2017-11-20 09:50,4.19,4.13,4.19,4.09,2635.0,601188
20,2017-11-20 09:55,4.13,4.12,4.15,4.12,520.0,601188
21,2017-11-20 10:00,4.11,4.12,4.13,4.11,890.0,601188
22,2017-11-20 10:05,4.12,4.13,4.13,4.11,1171.0,601188
23,2017-11-20 10:10,4.13,4.15,4.15,4.12,947.0,601188
24,2017-11-20 10:15,4.15,4.16,4.16,4.15,658.0,601188
25,2017-11-20 10:20,4.16,4.16,4.16,4.15,390.0,601188
26,2017-11-20 10:25,4.16,4.16,4.16,4.15,359.0,601188
27,2017-11-20 10:30,4.16,4.16,4.16,4.15,406.0,601188
28,2017-11-20 10:35,4.16,4.17,4.17,4.16,137.0,601188
29,2017-11-20 10:40,4.17,4.16,4.17,4.15,1049.0,601188
30,2017-11-20 10:45,4.16,4.18,4.18,4.16,195.0,601188
31,2017-11-20 10:50,4.18,4.2,4.2,4.17,409.0,601188
32,2017-11-20 10:55,4.2,4.19,4.21,4.19,715.0,601188
33,2017-11-20 11:00,4.19,4.2,4.2,4.18,337.0,601188
34,2017-11-20 11:05,4.2,4.18,4.2,4.18,152.0,601188
35,2017-11-20 11:10,4.18,4.15,4.18,4.15,1112.0,601188
36,2017-11-20 11:15,4.15,4.16,4.16,4.15,543.0,601188
37,2017-11-20 11:20,4.16,4.18,4.18,4.16,720.0,601188
38,2017-11-20 11:25,4.18,4.19,4.19,4.17,326.0,601188
39,2017-11-20 11:30,4.19,4.2,4.2,4.19,249.0,601188
40,2017-11-20 13:05,4.2,4.19,4.21,4.19,240.0,601188
41,2017-11-20 13:10,4.19,4.21,4.21,4.19,98.0,601188
42,2017-11-20 13:15,4.21,4.2,4.21,4.2,102.0,601188
43,2017-11-20 13:20,4.2,4.19,4.2,4.19,258.0,601188
44,2017-11-20 13:25,4.19,4.18,4.19,4.18,103.0,601188
45,2017-11-20 13:30,4.18,4.17,4.18,4.17,296.0,601188
46,2017-11-20 13:35,4.17,4.16,4.17,4.16,344.0,601188
47,2017-11-20 13:40,4.16,4.18,4.18,4.16,361.0,601188
48,2017-11-20 13:45,4.18,4.19,4.19,4.17,200.0,601188
49,2017-11-20 13:50,4.19,4.19,4.19,4.18,279.0,601188
50,2017-11-20 13:55,4.19,4.18,4.2,4.18,429.0,601188
51,2017-11-20 14:00,4.18,4.19,4.2,4.18,519.0,601188
52,2017-11-20 14:05,4.19,4.22,4.22,4.19,1718.0,601188
53,2017-11-20 14:10,4.22,4.23,4.23,4.21,470.0,601188
54,2017-11-20 14:15,4.23,4.25,4.25,4.23,493.0,601188
55,2017-11-20 14:20,4.25,4.26,4.26,4.24,848.0,601188
56,2017-11-20 14:25,4.26,4.27,4.28,4.26,1127.0,601188
57,2017-11-20 14:30,4.27,4.26,4.28,4.26,374.0,601188
58,2017-11-20 14:35,4.26,4.26,4.27,4.25,233.0,601188
59,2017-11-20 14:40,4.26,4.27,4.27,4.25,461.0,601188
60,2017-11-20 14:45,4.27,4.25,4.27,4.24,915.0,601188
61,2017-11-20 14:50,4.25,4.26,4.26,4.25,233.0,601188
62,2017-11-20 14:55,4.26,4.26,4.28,4.26,501.0,601188
63,2017-11-20 15:00,4.26,4.27,4.27,4.26,701.0,601188
64,2017-11-21 09:35,4.25,4.24,4.25,4.23,820.0,601188
65,2017-11-21 09:40,4.24,4.25,4.26,4.24,164.0,601188
66,2017-11-21 09:45,4.25,4.25,4.26,4.25,444.0,601188
67,2017-11-21 09:50,4.25,4.26,4.26,4.24,579.0,601188
68,2017-11-21 09:55,4.26,4.24,4.26,4.24,269.0,601188
69,2017-11-21 10:00,4.24,4.25,4.25,4.24,287.0,601188
70,2017-11-21 10:05,4.25,4.26,4.26,4.25,360.0,601188
71,2017-11-21 10:10,4.26,4.27,4.27,4.26,132.0,601188
72,2017-11-21 10:15,4.27,4.29,4.29,4.27,531.0,601188
73,2017-11-21 10:20,4.29,4.28,4.29,4.28,357.0,601188
74,2017-11-21 10:25,4.28,4.28,4.29,4.28,411.0,601188
75,2017-11-21 10:30,4.28,4.26,4.28,4.26,457.0,601188
76,2017-11-21 10:35,4.26,4.27,4.27,4.26,157.0,601188
77,2017-11-21 10:40,4.27,4.27,4.28,4.26,125.0,601188
78,2017-11-21 10:45,4.27,4.27,4.28,4.27,217.0,601188
79,2017-11-21 10:50,4.27,4.28,4.28,4.27,145.0,601188
80,2017-11-21 10:55,4.28,4.26,4.28,4.26,486.0,601188
81,2017-11-21 11:00,4.26,4.26,4.27,4.26,456.0,601188
82,2017-11-21 11:05,4.26,4.25,4.26,4.25,370.0,601188
83,2017-11-21 11:10,4.25,4.26,4.26,4.25,115.0,601188
84,2017-11-21 11:15,4.26,4.26,4.26,4.25,280.0,601188
85,2017-11-21 11:20,4.26,4.25,4.26,4.25,238.0,601188
86,2017-11-21 11:25,4.25,4.25,4.25,4.25,109.0,601188
87,2017-11-21 11:30,4.25,4.25,4.25,4.25,86.0,601188
